0,1.0072992700729928,0,2.011636363636364
0,1.0073529411764706,0,2.0115861429730044
0,0,0,2.0138361796331434
0,0,0,2.0173048177532484
0,0,0,1.0185185185185186
0,1.0144927536231885,0,0
0,1.0227272727272727,0,0
0,1.0555555555555556,1.0083333333333333,0
1.1428571428571428,0,2.0141176470588236,0
0,0,2.01741935483871,1.0172413793103448
0,0,2.022705882352941,1.0119047619047619
0,1.018181818181818,1.01,1.009090909090909
0,1.0344827586206897,1.01,1.009009009009009
0,1.25,1.01,1.0089285714285714
1.0454545454545454,0,1.01,1.008849557522124
0,1.5,1.01,1.0087719298245614
1.0434782608695652,0,1.01,1.008695652173913
0,2.0,1.01,1.0086206896551724
1.04,0,1.01,1.0086206896551724
0,0,2.0377777777777775,1.0085470085470085
0,0,1.0133333333333334,1.006993006993007
0,0,1.02,1.0059171597633136
0,0,0,1.005128205128205
0,0,0,0
0,0,0,0
0,0,0,0
1.0039525691699605,0,0,0
1.0043859649122806,0,0,0
1.0049261083743843,0,0,0
1.0056179775280898,0,0,0
1.0064935064935066,0,0,0
1.0077519379844961,0,0,0
1.0096153846153846,1.0061728395061729,0,0
1.0126582278481013,1.0053763440860215,0,2.0201015965166906
1.0126582278481013,1.0053763440860215,0,2.020364336492891
2.0251582278481015,0,0,1.0054054054054054
2.0367003367003367,0,0,1.0054347826086956
1.0344827586206897,0,1.0066666666666666,1.005464480874317
1.25,0,1.0067114093959733,1.0054945054945055
0,2.0,1.0067567567567568,1.0055248618784531
1.0416666666666667,0,1.0068027210884354,1.0055555555555555
0,0,1.0068493150684932,2.036836592178771
0,1.0074074074074073,1.0058823529411764,1.0065359477124183
0,1.009090909090909,1.0059171597633136,1.006578947368421
0,1.0119047619047619,1.005952380952381,1.0066225165562914
0,1.0169491525423728,1.0059880239520957,1.0057142857142858
0,0,0,1.0057471264367817
0,0,0,1.0067567567567568
0,1.0042918454935623,0,1.0081967213114753
0,1.0043103448275863,0,1.0104166666666667
0,1.0043103448275863,0,1.0142857142857142
0,1.0277777777777777,0,0
0,1.0909090909090908,0,0
1.0714285714285714,0,0,0
0,1.0909090909090908,0,0
1.0714285714285714,0,0,0
0,1.0909090909090908,0,0
1.0714285714285714,0,0,0
0,1.0909090909090908,1.0066666666666666,0
1.0769230769230769,0,1.0066225165562914,0
0,1.0833333333333333,1.006578947368421,0
1.0769230769230769,0,1.0065359477124183,0
0,1.0833333333333333,1.0064935064935066,0
1.0769230769230769,0,1.0064516129032257,0
0,1.0833333333333333,1.0064102564102564,0
1.0769230769230769,0,1.0063694267515924,0
0,0,2.009662447257384,0
0,0,2.0111123216036604,0
0,1.0049019607843137,2.0131231671554253,0
0,1.0049019607843137,2.016132411481249,0
0,1.0049019607843137,2.021231073074391,0
0,1.0126582278481013,1.0058823529411764,0
0,1.018181818181818,1.0059171597633136,0
0,1.0333333333333334,2.0151266928789866,0
0,0,3.0256136820925557,0
0,0,2.0166115246760405,0
0,0,2.021193092621664,0
0,1.0063291139240507,1.0153846153846153,0
1.0277777777777777,1.0063291139240507,0,0
1.0163934426229508,1.0075187969924813,0,1.0040650406504066
1.0116279069767442,1.0092592592592593,0,1.0040816326530613
1.009090909090909,1.0120481927710843,0,2.01012245704128
1.0074074074074073,1.0175438596491229,0,2.0101758323980548
1.00625,1.03125,0,2.0102297923805685
1.0054347826086956,1.1428571428571428,0,2.0102843469185143
2.1300251256281406,0,0,2.0103395061728397
1.0050251256281406,0,0,2.0103952805426335
0,0,0,2.0121022430881585
0,0,0,2.0145219055094934
0,0,0,2.018259372895308
0,0,0,2.0249512670565304
1.0666666666666667,0,0,1.0091743119266054
0,1.1,0,1.0092592592592593
0,0,0,1.0093457943925233
0,0,0,1.0123456790123457
0,0,0,1.018181818181818
0,0,0,0
0,0,0,0
1.003717472118959,0,0,0
1.0041152263374487,0,0,0
1.0045871559633028,0,0,0
1.005181347150259,0,0,0
1.005952380952381,0,0,0
1.006993006993007,0,1.0037735849056604,0
1.0084745762711864,0,1.003787878787879,0
1.0108695652173914,0,2.007786345113841,0
0,0,2.008644188043762,0
0,0,2.0097144608710007,0
1.0097087378640777,1.0098039215686274,1.0054054054054054,0
1.0077519379844961,1.013157894736842,1.0054054054054054,0
1.0064935064935066,1.0196078431372548,1.0054347826086956,0
1.0055555555555555,1.010752688172043,0,0
1.0048780487804878,1.0147058823529411,0,0
1.0043290043290043,0,1.0057142857142858,0
1.0043103448275863,0,1.0067114093959733,0
1.0043103448275863,0,1.008130081300813,0
1.0042918454935623,0,1.0103092783505154,0
0,0,1.0140845070422535,0
0,0,1.0222222222222221,0
2.0185578809679527,0,0,0
2.0246449456975775,0,0,0
1.0113636363636365,1.010752688172043,0,0
1.0158730158730158,1.0084033613445378,0,0
0,1.006896551724138,0,0
0,1.0082644628099173,0,0
0,1.0103092783505154,0,0
0,1.0136986301369864,1.0140845070422535,0
0,0,1.0222222222222221,1.0204081632653061
0,1.0149253731343284,0,1.0135135135135136
0,0,0,2.017149877149877
0,0,0,2.024424227522334
1.0064102564102564,1.0192307692307692,0,1.0044843049327354
1.0053475935828877,0,0,2.0184550989345507
1.0078740157480315,0,0,1.0133333333333334
1.007936507936508,0,0,1.0135135135135136
0,0,0,1.0208333333333333
1.0161290322580645,0,0,0
0,0,0,0
0,0,1.0135135135135136,0
0,0,1.0204081632653061,0
1.0142857142857142,0,0,0
1.0222222222222221,0,0,0
0,0,0,1.0044444444444445
0,0,0,1.005
0,0,0,1.0057471264367817
0,0,0,1.0067114093959733
0,0,0,1.008130081300813
0,0,0,1.010204081632653
0,0,0,1.0138888888888888
0,1.0041666666666667,0,1.0212765957446808
0,1.0041666666666667,1.0036363636363637,0
0,1.0046511627906978,1.0036496350364963,0
0,1.0052631578947369,1.0036630036630036,0
0,1.0060240963855422,0,0
0,1.0070921985815602,0,0
0,1.0060240963855422,0,0
0,1.0052356020942408,1.003717472118959,0
0,1.0046296296296295,1.0037313432835822,0
0,1.0041322314049588,1.00374531835206,0
0,1.00374531835206,1.0037593984962405,0
0,1.0036764705882353,1.0037735849056604,0
0,1.0036764705882353,1.003787878787879,0
0,1.0036764705882353,1.0038022813688212,0
0,1.0036764705882353,1.0042194092827004,0
0,0,1.004739336492891,0
0,0,1.0054054054054054,0
0,0,1.0062893081761006,0
0,0,1.0075187969924813,0
0,0,1.0093457943925233,0
0,0,1.0123456790123457,0
0,1.0035335689045937,1.018181818181818,0
0,1.0035211267605635,0,0
0,1.0038610038610039,0,0
0,1.0042735042735043,0,0
0,1.0047619047619047,0,0
0,1.0054054054054054,0,0
0,1.0062111801242235,0,0
0,2.012847446670976,0,0
0,2.015378435760601,0,0
0,2.0190700104493207,0,2.008754017772736
0,2.025474826650588,0,2.0087930113679713
1.0055248618784531,1.0121951219512195,0,1.00390625
1.0048543689320388,1.0175438596491229,0,1.003921568627451
1.0043103448275863,1.03125,0,1.0066666666666666
1.0038910505836576,1.1666666666666667,0,1.0067114093959733
2.114774114774115,0,0,0
1.0040322580645162,1.0625,0,0
2.114774114774115,0,0,0
1.0040160642570282,1.0625,0,0
2.1147607461476077,0,0,0
1.0040160642570282,1.0625,0,0
2.1147474747474746,0,0,0
2.0095555555555555,0,0,0
2.010937950937951,0,0,0
2.0127270623626057,0,0,0
2.015390556045896,0,0,0
2.0195659603554343,0,0,0
2.0274818588852863,0,0,0
1.0098039215686274,0,0,1.005
1.0128205128205128,0,0,2.0085212236688896
2.0203962703962706,0,0,2.0095559675141246
2.0282137189208256,0,0,2.0095712861415755
1.0121951219512195,0,1.0133333333333334,2.0095549854021053
1.0121951219512195,0,1.0101010101010102,2.0108794714057874
1.0123456790123457,0,1.008130081300813,2.0126428027418126
1.0123456790123457,0,1.0068027210884354,2.015205627705628
0,0,2.024029771398192,2.0190123456790126
0,0,2.0177864329763064,2.0256083757781553
0,1.0256410256410255,2.0142749479097395,1.010204081632653
0,1.0256410256410255,2.0119892420854804,1.0138888888888888
0,1.0263157894736843,2.0103678349083514,1.0217391304347827
1.0588235294117647,1.0263157894736843,2.0091507118311243,0
1.0588235294117647,0,3.0238247288027438,0
0,0,2.020923520923521,0
0,1.0277777777777777,1.005813953488372,0
0,1.0909090909090908,0,0
1.0666666666666667,0,0,0
0,1.1,0,0
1.0625,0,0,0
0,1.1111111111111112,0,0
1.0588235294117647,0,0,0
0,1.125,0,0
1.0555555555555556,0,0,0
0,1.1428571428571428,1.01,0
1.0526315789473684,0,1.00990099009901,0
0,1.1666666666666667,1.0098039215686274,0
0,0,1.0097087378640777,0
1.0072992700729928,2.0134945054945055,1.0126582278481013,0
1.0061728395061729,2.016410256410256,1.0125,0
1.0053475935828877,2.0210256410256413,1.0036363636363637,0
1.004739336492891,2.0299319727891154,1.0036496350364963,0
1.0042372881355932,2.0543248945147683,1.0036630036630036,0
3.003831417624521,1.0188679245283019,1.0036764705882353,0
1.0042372881355932,1.0128205128205128,2.025912259122591,0
1.0042372881355932,1.0129870129870129,1.0040816326530613,0
1.003831417624521,1.0196078431372548,1.0040983606557377,0
1.0034965034965035,0,1.0066666666666666,0
1.0034965034965035,0,1.0080645161290323,0
1.0035087719298246,0,1.0101010101010102,0
0,0,1.0136986301369864,0
0,0,1.0208333333333333,1.005
0,1.0212765957446808,0,1.0044642857142858
1.0055555555555555,0,0,0
1.0064935064935066,0,0,0
1.0077519379844961,0,0,1.004524886877828
1.0097087378640777,0,0,1.0045454545454546
1.0128205128205128,0,0,1.004566210045662
0,1.006993006993007,0,1.0045871559633028
0,0,0,1.0041322314049588
0,0,0,1.0037593984962405
0,0,0,1.0034482758620689
0,0,0,1.0031847133757963
0,0,0,1.0029585798816567
0,0,0,1.0028818443804035
0,0,0,1.0028901734104045
0,0,0,0
0,0,0,0
0,0,0,0
1.0081967213114753,0,0,0
1.0103092783505154,0,0,0
1.0136986301369864,0,0,0
1.0208333333333333,0,0,0
1.0416666666666667,0,0,2.0139056540002898
0,1.0041152263374487,0,2.012541806020067
0,1.0043668122270741,0,2.015262515262515
0,1.0043859649122806,0,2.0197330654420207
1.0120481927710843,1.0044052863436124,0,1.005464480874317
1.0175438596491229,1.00398406374502,0,1.0054945054945055
0,1.0036231884057971,0,2.0277470841006755
0,2.008041649979976,0,1.0064516129032257
0,2.008966559306533,0,1.0064516129032257
0,2.010146103896104,0,1.0064935064935066
1.0089285714285714,2.0116730216067964,0,0
1.0072992700729928,2.013813953488372,0,0
1.0061349693251533,2.0168027210884354,0,0
1.0053191489361701,2.0215977961432507,0,0
1.0046728971962617,2.030824829931973,0,0
1.00418410041841,2.055952380952381,1.007462686567164,0
3.003787878787879,1.0222222222222221,1.007462686567164,0
1.0041666666666667,2.057971014492754,1.007462686567164,0
2.5037735849056606,1.0232558139534884,1.0075187969924813,0
1.004149377593361,1.0147058823529411,2.018629908103592,0
1.004149377593361,1.0149253731343284,2.0248842592592595,0
1.004149377593361,2.052188552188552,1.0121951219512195,0
1.00374531835206,1.5,2.0233062330623306,0
0,0,2.033168859649123,2.009660724554341
1.015625,1.02,0,2.008645692856219
0,0,2.0339861751152073,2.0097563263678793
1.0153846153846153,1.0204081632653061,0,2.0087219684580537
0,0,2.0348484848484847,2.0098538662074574
1.0153846153846153,1.0208333333333333,0,2.0087996174079388
0,0,2.035423197492163,2.009953404405845
1.0153846153846153,1.0212765957446808,0,2.008878677544345
0,0,2.0363756613756614,2.0100550038577367
1.0151515151515151,1.0222222222222221,0,2.0089591881231295
0,0,2.0373864430468203,2.0101587301587305
1.0151515151515151,0,0,2.0090411898851688
0,0,1.0192307692307692,2.0102646517535447
0,0,1.013157894736842,2.011878863220415
0,0,1.01,2.0141124160262915
0,0,1.0080645161290323,2.017422867513612
0,0,1.0067567567567568,2.022689075630252
1.0147058823529411,0,1.005813953488372,1.010752688172043
1.0232558139534884,0,1.0058479532163742,0
1.0526315789473684,0,2.0101926977687627,0
0,0,2.0117988133764833,1.0151515151515151
0,0,2.014030131826742,1.011111111111111
0,0,2.017363071710898,1.0087719298245614
0,0,2.022964015151515,1.0072463768115942
1.0555555555555556,0,1.0098039215686274,1.0061728395061729
0,1.1428571428571428,1.00990099009901,1.0062111801242235
1.0526315789473684,0,1.01,1.00625
0,1.1666666666666667,1.0101010101010102,1.0062893081761006
1.0526315789473684,0,1.0101010101010102,1.0063291139240507
0,1.1666666666666667,1.010204081632653,1.0063694267515924
1.0526315789473684,0,1.0103092783505154,1.0064102564102564
0,1.1666666666666667,1.0104166666666667,1.0064516129032257
1.05,0,1.0105263157894737,1.0064935064935066
0,1.2,1.0106382978723405,1.0065359477124183
1.05,0,1.010752688172043,1.006578947368421
0,1.2,1.0108695652173914,1.0066225165562914
0,0,1.010989010989011,1.0066666666666666
0,0,1.0153846153846153,1.0057471264367817
1.0135135135135136,0,0,1.005050505050505
1.0204081632653061,0,0,1.0050761421319796
1.0434782608695652,0,0,1.0051020408163265
0,1.5,0,1.005128205128205
1.0434782608695652,0,0,1.0051546391752577
0,1.5,0,1.005181347150259
1.0434782608695652,0,0,1.0052083333333333
0,1.3333333333333333,0,1.0052356020942408
1.0454545454545454,0,0,1.0052631578947369
0,1.3333333333333333,0,1.0052631578947369
0,0,0,2.0170557111733585
0,0,0,2.023084121867526
0,1.0285714285714285,0,1.0072992700729928
0,1.1,0,1.0073529411764706
1.0666666666666667,0,0,1.0074074074074073
0,1.1111111111111112,0,1.007462686567164
0,0,0,2.012924202397887
0,0,0,2.015635102568624
0,0,0,2.0198644760048268
0,0,0,2.0275276125743416
0,0,0,2.0202918156343608
0,0,0,2.0161603507673034
0,0,0,2.0134606079268025
0,0,0,2.0115486249306755
0,0,0,2.0101195720578984
0,0,0,2.0090091893731605
0,0,0,2.008120668569099
0,0,0,2.0081541395410007
0,0,0,2.0091342988808427
0,0,0,2.010386857445681
0,0,0,2.012046485260771
0,0,0,2.014356929212363
0,0,0,2.0178140096618358
0,0,0,2.0236260914227016
1.0333333333333334,0,0,1.0108695652173914
1.1666666666666667,0,0,1.010989010989011
0,1.0526315789473684,0,1.011111111111111
